396,386,343
338,139,18
730,721,845
223,619,850
224,611,621
130,384,335
937,169,346
651,55,392
151,997,278
106,698,826
854,603,337
582,431,533
1,975,788
188,424,186
971,755,811
189,767,418
644,647,998
226,228,534
366,469,752
822,249,860
216,906,776
968,856,414
955,568,820
12,883,471
270,545,768
968,324,477
127,732,901
167,224,977
457,388,372
208,805,262
509,477,977
494,908,517
800,947,166
65,877,573
265,652,225
133,486,326
461,515,141
862,370,857
38,970,595
60,385,829
893,921,787
600,810,66
903,688,696
733,410,210
796,506,829
569,389,940
319,285,334
760,875,281
660,373,547
57,759,480
862,456,901
123,772,99
685,690,352
805,552,671
180,438,70
16,587,52
670,503,853
361,329,438
475,68,101
143,905,259
866,265,454
834,206,289
438,116,712
277,432,213
550,803,348
472,281,785
919,592,572
387,580,488
809,237,273
200,274,292
346,587,40
579,226,981
925,68,469
144,387,602
799,360,56
437,84,341
360,382,993
14,773,183
787,673,347
101,663,896
620,31,88
620,394,302
46,97,145
712,708,508
160,529,205
568,605,192
815,77,751
911,226,52
296,176,96
301,752,465
409,805,936
299,990,107
204,133,77
410,711,418
498,176,428
265,3,890
728,524,614
311,664,891
227,390,420
781,781,125
251,556,976
595,590,659
792,942,386
329,712,464
345,546,139
760,117,851
850,638,120
46,783,30
114,456,656
128,202,613
747,927,489
737,64,985
599,607,263
420,9,23
711,145,389
847,646,224
614,762,977
785,805,607
491,589,779
598,152,887
463,29,34
400,930,743
237,942,416
19,733,398
588,464,319
809,992,97
397,724,760
848,609,598
791,247,686
46,705,59
398,39,80
858,764,781
719,52,113
281,914,594
0,779,994
643,107,263
649,353,255
963,635,401
108,979,244
399,363,842
650,248,992
141,900,549
898,712,784
773,181,528
67,70,881
550,330,255
906,953,142
307,954,388
338,801,490
574,906,740
628,24,800
712,573,547
801,341,846
116,399,449
551,440,498
693,782,599
193,667,385
489,396,287
616,886,495
75,436,35
973,414,494
65,674,988
226,624,367
185,801,50
933,558,442
847,492,678
268,907,900
77,967,573
74,64,990
205,10,155
1,261,575
221,63,112
722,864,764
757,755,627
197,77,989
750,765,131
387,347,193
813,599,64
805,110,71
9,291,888
714,539,626
305,613,235
225,486,367
792,928,823
853,69,45
681,922,563
238,469,442
600,248,671
2,908,7
524,666,989
223,67,403
406,143,906
566,190,393
4,63,368
90,764,467
336,998,335
426,440,682
879,586,829
972,377,671
242,567,740
430,627,407
961,893,473
137,211,256
468,165,216
406,436,223
563,269,342
835,974,351
391,953,847
983,346,555
273,172,497
537,265,193
214,822,555
106,919,324
861,368,706
743,84,187
968,586,91
387,111,55
12,462,724
679,222,326
483,897,87
71,918,764
378,419,891
244,775,570
247,762,724
845,731,97
735,853,457
767,357,896
334,180,641
471,519,329
41,204,552
52,688,992
722,711,816
276,662,383
663,199,425
322,135,868
138,262,44
506,336,842
354,664,786
741,597,365
934,811,688
403,878,0
854,621,307
937,33,996
653,590,946
71,534,874
918,368,607
737,624,852
73,604,170
364,135,663
102,169,853
399,794,563
90,483,477
298,415,862
216,577,611
877,340,164
957,854,921
333,343,633
306,36,892
364,22,711
771,93,301
707,591,45
547,497,535
272,387,27
292,145,953
200,775,225
348,97,187
384,930,547
31,949,79
398,832,188
85,594,937
273,802,474
90,621,457
890,652,805
565,533,331
638,673,635
887,991,363
351,164,972
869,712,938
904,343,564
583,620,232
949,345,648
151,242,234
741,899,79
494,45,910
137,538,884
7,177,647
8,510,978
874,822,398
890,862,676
696,521,98
801,907,173
31,910,420
131,869,806
883,805,108
810,638,790
352,84,736
333,319,931
453,777,719
29,286,340
153,146,362
371,499,786
342,699,840
907,210,139
221,82,853
29,729,991
886,188,903
527,906,806
591,998,636
169,749,329
750,911,115
937,486,258
849,881,139
0,918,304
449,548,97
229,25,585
189,649,365
25,224,818
509,906,365
236,398,636
667,221,350
171,790,784
757,575,63
944,205,480
932,55,611
453,203,398
784,719,126
468,449,377
484,799,790
527,64,495
573,964,863
523,770,372
479,298,636
361,956,425
376,243,239
311,187,919
978,513,580
188,598,104
970,460,218
872,515,661
296,475,985
917,860,566
381,425,98
146,873,450
185,937,143
634,18,397
594,446,954
739,266,209
49,984,6
602,865,143
777,478,255
901,204,46
28,2,895
946,259,158
226,194,536
629,717,455
250,389,301
186,219,619
944,463,689
509,837,133
58,462,729
766,475,668
815,554,71
251,567,408
405,327,749
578,755,450
549,407,286
3,772,942
725,530,366
888,597,467
204,549,26
201,50,642
912,580,272
743,222,907
942,745,74
787,419,962
18,616,258
136,287,212
62,446,607
775,267,136
21,611,802
847,110,814
599,135,558
449,918,954
925,521,404
884,58,475
978,874,149
478,545,128
746,893,962
995,839,844
730,391,418
46,988,860
681,306,756
43,873,472
677,210,960
575,951,55
248,550,938
847,683,795
440,90,600
415,429,941
33,592,910
724,349,559
196,712,967
638,58,612
102,675,276
479,100,750
287,266,15
642,965,831
432,944,123
590,15,42
501,113,944
843,492,694
816,336,870
105,110,866
129,949,784
481,716,759
116,658,535
276,543,675
60,425,956
291,527,91
919,65,394
764,476,104
744,315,284
785,917,241
827,325,442
820,739,948
381,821,346
435,39,20
361,856,441
954,764,229
838,408,378
382,295,753
186,880,745
559,749,663
997,721,68
624,703,879
22,968,948
124,70,805
195,896,850
330,684,469
542,394,535
152,971,750
331,608,397
396,253,808
455,980,746
517,355,959
835,965,477
129,589,919
617,729,766
334,727,412
264,484,737
127,439,734
894,380,20
787,674,614
593,597,562
895,484,939
949,571,903
229,981,192
483,364,80
316,506,680
13,879,710
356,334,770
981,132,385
625,150,481
250,96,595
170,558,149
304,67,725
939,314,762
259,385,225
599,355,349
272,707,554
140,676,54
486,273,863
731,32,876
116,49,492
515,302,285
697,131,507
939,60,398
222,799,303
828,656,976
601,40,353
454,979,472
140,561,373
54,940,758
270,833,404
84,696,372
797,963,309
608,930,942
572,837,51
108,695,934
991,846,137
301,760,293
601,264,702
21,950,454
808,952,205
518,15,11
35,278,136
690,607,248
514,579,409
158,260,287
917,709,578
631,468,510
350,312,392
831,619,343
784,449,326
922,63,567
382,20,858
398,560,550
718,200,197
644,559,446
660,573,798
722,542,535
221,176,274
381,984,77
557,397,675
501,399,420
866,104,594
647,661,908
949,660,651
363,541,64
39,36,255
565,643,333
435,681,210
606,871,775
537,489,791
950,253,967
18,434,344
564,950,557
168,716,834
9,21,406
887,987,896
263,564,342
187,19,658
562,375,305
129,847,721
907,318,508
960,703,509
568,53,598
56,43,670
336,371,691
749,647,96
869,757,25
560,517,34
984,487,608
390,8,220
134,725,610
180,808,690
512,860,737
865,335,86
546,240,449
661,67,148
888,503,460
166,0,911
50,90,258
343,618,557
573,405,744
493,540,288
840,393,221
117,796,133
530,805,274
266,553,65
399,217,278
683,552,641
393,728,960
685,132,133
213,595,319
98,905,135
516,530,161
433,271,890
305,919,67
232,787,207
19,360,393
954,70,425
435,975,237
442,852,905
820,800,890
266,751,579
67,263,88
359,717,753
968,951,86
424,253,482
246,710,5
333,56,765
903,31,158
35,333,198
961,75,2
87,918,412
97,885,771
116,908,412
710,192,265
192,46,534
468,572,568
732,174,672
848,2,129
808,933,176
884,819,371
954,702,244
173,555,555
317,591,5
941,511,889
270,387,949
276,443,553
395,253,97
826,440,724
673,567,570
762,995,377
375,310,92
503,801,850
194,207,132
54,1,360
802,386,438
297,491,47
841,310,322
850,673,558
867,94,260
281,480,272
74,922,246
54,265,410
113,753,78
533,237,421
198,246,989
60,157,34
97,840,877
124,427,612
223,800,866
440,281,706
426,621,173
796,255,693
870,194,298
840,843,178
297,60,822
997,165,392
553,84,291
863,771,252
551,389,16
787,10,654
530,378,999
113,219,118
824,794,499
494,771,927
84,640,259
89,36,357
955,545,429
61,697,413
992,397,323
820,433,434
78,237,116
70,83,398
267,409,318
355,939,16
265,742,348
273,604,384
178,280,913
797,53,168
981,631,791
558,785,797
676,731,715
480,571,227
218,994,686
962,784,420
175,574,999
283,80,586
711,116,434
397,896,217
273,244,337
620,59,172
168,544,868
857,693,508
325,672,981
27,48,200
880,45,406
570,603,364
702,319,243
582,380,527
250,172,387
170,140,39
920,631,711
893,955,861
486,511,458
262,358,450
627,279,592
251,718,765
942,7,223
849,307,593
341,50,2
329,664,239
596,748,964
503,925,609
444,832,981
602,82,65
709,979,19
242,59,304
999,897,906
66,894,884
671,529,297
59,235,911
489,647,876
791,643,827
109,942,604
587,296,686
866,841,568
993,788,595
290,688,271
834,229,702
795,535,79
939,653,327
774,848,823
62,476,851
796,427,367
673,906,923
402,873,97
87,733,989
883,582,251
248,984,918
369,457,602
566,242,851
467,43,680
830,343,696
727,542,84
901,257,183
122,161,287
676,885,954
557,834,459
692,437,531
209,611,469
764,715,361
447,286,38
92,205,338
232,40,995
24,630,893
959,122,712
856,932,670
882,616,218
113,255,336
56,992,318
894,193,436
885,358,273
325,635,853
254,545,351
537,524,898
969,135,22
161,67,239
458,284,45
5,138,84
284,117,154
684,51,20
496,449,850
868,652,462
158,12,145
757,198,306
122,13,166
996,868,530
282,587,875
665,164,559
128,971,152
860,20,158
676,359,703
837,793,711
91,200,115
100,514,578
318,819,227
937,52,137
236,866,432
591,372,962
513,89,626
260,293,503
664,444,301
224,516,809
124,542,373
939,556,803
69,690,673
84,251,181
149,531,663
216,18,977
608,887,163
883,49,236
303,464,223
476,863,325
354,268,336
216,862,931
423,383,654
436,524,296
109,125,685
613,344,36
446,800,450
228,913,151
291,25,732
966,352,683
160,846,297
143,884,956
762,971,248
972,539,193
788,379,379
682,91,971
874,296,309
8,857,214
316,897,585
440,322,811
194,975,966
212,467,229
523,398,875
783,182,818
894,21,155
491,716,452
501,451,391
546,843,204
409,261,522
335,457,855
930,685,684
530,521,917
840,987,511
288,725,338
402,791,520
64,69,196
502,667,572
237,566,636
538,213,309
232,519,665
498,197,686
184,824,964
939,16,328
179,628,557
594,193,578
101,309,207
481,537,305
496,307,941
529,256,468
449,5,791
351,191,23
836,280,761
426,708,794
921,575,5
543,769,269
193,353,368
478,915,861
704,294,798
16,977,94
293,570,392
191,808,248
766,365,443
718,996,488
211,502,891
364,891,421
489,801,452
188,138,317
384,563,884
720,142,167
788,52,954
708,877,265
631,981,39
51,219,249
59,717,877
487,920,839
258,530,253
101,453,51
149,257,287
376,107,509
412,307,860
441,297,593
992,825,932
729,821,859
395,126,336
783,957,141
133,502,1
201,883,980
23,927,644
69,408,213
792,220,803
937,591,807
317,593,855
204,739,837
264,872,665
155,308,625
817,862,372
596,577,770
849,959,581
90,116,978
795,682,95
614,216,187
632,420,460
138,855,497
956,826,714
813,560,922
850,586,7
975,181,357
260,101,938
759,584,213
599,385,605
144,121,259
496,125,418
30,818,719
347,964,582
990,810,638
574,855,363
839,893,137
403,269,611
475,415,229
453,724,929
214,216,474
792,563,980
469,41,626
654,561,851
998,108,479
274,581,409
573,616,499
43,187,981
552,212,180
293,701,229
528,969,776
955,385,815
79,738,788
929,367,101
433,52,515
827,298,171
801,365,155
335,448,184
48,786,348
413,878,736
868,697,512
765,120,722
172,770,138
983,884,644
526,656,377
642,869,832
681,495,770
749,655,498
444,399,281
193,645,499
828,470,256
956,582,245
115,38,743
505,85,142
527,625,755
543,802,11
403,479,675
423,39,639
726,104,588
570,163,942
670,756,85
596,245,292
838,703,889
466,910,708
528,621,239
538,372,264
927,776,648
511,164,279
652,351,822
313,889,646
638,359,580
954,190,595
560,10,819
292,133,818
276,787,426
276,795,719
127,611,621
250,625,860
776,998,682
31,578,73
946,725,436
118,306,865
541,275,389
802,431,433
927,529,402
646,693,13
983,434,312
446,429,214
536,610,868
907,930,713
669,678,500
697,56,449
527,605,149
277,451,766
578,436,534
619,25,590
863,952,903
80,883,549
692,378,356
71,581,236
668,530,449
741,320,454
473,376,97
162,248,586
295,448,190
972,231,455
278,163,367
278,618,882
336,877,595
249,243,62
815,191,269
793,42,450
573,110,666
758,297,505
57,803,413
315,71,942
794,864,422
950,352,843
681,377,960
506,350,231
746,924,789
889,36,803
813,881,973
85,270,93
604,75,605
123,286,975
452,942,567
112,437,474
317,110,657
387,777,844
816,653,889
237,207,516
441,902,610
768,338,856
909,871,782
371,739,560
89,871,773
393,554,256
147,321,243
373,137,579
107,822,947
27,650,881
206,625,801
110,836,956
472,659,745
509,36,340
493,221,375
653,151,269
133,635,822
526,92,269
930,376,901
573,664,168
215,876,643
83,193,631
795,742,469
396,561,948
541,594,445
62,176,406
65,680,699
276,281,654
841,741,982
280,570,627
556,951,567
385,281,981
183,910,252
342,423,697
344,253,494
594,640,216
342,488,777
333,589,63
669,794,304
748,983,795
430,427,942
507,39,534
328,952,65
207,324,267
200,954,910
26,96,952
3,493,443
831,501,566
836,163,87
946,938,894
291,639,811
848,62,289
610,635,338
274,44,647
560,620,4
949,609,225
888,408,690
393,297,54
651,723,197
522,707,563
141,373,587
570,874,65
712,539,544
322,425,934
953,508,289
436,525,134
626,434,55
578,493,214
984,228,301
468,323,627
960,775,307
909,767,885
438,216,110
223,756,809
945,809,571
283,867,693
629,264,829
582,329,732
737,242,250
202,206,732
443,181,403
151,363,494
347,280,876
338,889,550
631,626,744
503,90,750
399,128,591
391,647,353
504,413,105
442,602,611
834,747,134
250,878,997
96,454,880
66,573,763
335,563,381
925,158,289
624,457,827
328,184,71
721,517,539
398,782,149
800,28,94
14,419,852
768,705,253
579,364,159
684,718,557
248,323,164
420,96,285
776,840,23
18,220,634
486,946,767
188,153,278
639,746,838
925,990,366
271,30,960
185,418,307
866,472,345
683,45,499
440,966,159
263,453,338
148,948,683
556,303,787
953,182,71
684,933,651
358,504,266
491,868,22
399,294,762
340,786,759
7,648,836
403,59,125
457,965,372
456,24,187
684,120,218
513,984,879
290,797,991
57,860,512
894,177,949
321,313,316
413,359,674
78,472,230
845,992,687
60,771,231
183,514,27
755,338,753
922,848,438
561,352,918
686,269,104
459,386,728
276,873,87
981,482,924
823,721,839
182,318,183
408,993,575
208,305,449
728,208,959
325,528,713
309,443,63
617,397,888
59,224,923
401,200,182
72,513,411
171,170,822
753,146,107
105,723,560
78,358,439
674,531,702
754,567,495
664,784,27
548,974,312
842,806,944
185,423,69
385,682,455
227,679,684
747,18,688
19,183,721
749,659,907
182,262,908
306,894,188
396,615,867
843,162,683
498,593,714
404,730,15
117,589,528
562,898,300
624,669,627
506,758,871
386,119,447
847,569,711
192,570,816
670,85,706
426,449,41
172,992,364
460,306,429
454,559,868
943,371,122
427,306,553
186,820,351
70,988,753
883,261,484
770,2,535
571,736,367
262,123,441
685,626,810
146,231,704
19,366,112
798,354,357
685,303,993
892,583,553
61,732,890
608,139,392
211,246,586
168,678,263
651,565,148
788,818,404
624,189,897
757,527,522
943,641,446
46,74,164
810,988,476
12,915,628
866,550,3
879,315,22
792,82,547
109,854,151
608,698,15
706,28,687
66,660,246
531,769,953
323,105,61
70,509,927
249,279,153
783,372,970
292,587,462
62,156,207
161,421,182
969,755,562
116,734,204
914,466,209
606,105,219
75,183,784
549,571,298
177,354,587
809,460,530
193,706,488
526,954,156
55,474,916
981,737,728
323,128,711
396,565,647
289,555,29
437,557,461
624,728,19
525,372,181
125,381,781
994,565,886
516,810,537
463,524,161
806,190,813
733,706,3
84,594,791
899,587,961
664,745,542
739,399,158
94,502,321
543,872,822
979,753,421
789,266,444
501,50,612
841,803,570
103,742,843
733,307,20
909,49,603
740,666,571
952,210,700
919,364,382
692,39,262
964,980,724
276,183,371
172,577,569
628,267,281
305,888,770
246,294,681
201,20,767
711,504,491
660,206,713
469,963,730
317,317,491
204,662,764
631,571,142
655,255,931
234,551,239
55,339,927
635,924,656
630,713,80
917,671,330
901,264,100
312,767,125
208,588,732
174,552,538
168,706,282
746,393,344
876,374,707
677,353,782
837,797,761
276,661,411
245,227,588
248,299,356
244,23,182
391,631,795
699,191,432
174,802,335
350,17,859
586,74,166
934,665,869
888,715,913
523,606,442
825,753,467
602,440,733
366,836,255
546,293,320
277,367,472
340,449,489
502,980,774
364,651,424
133,309,337
904,663,849
942,393,218
84,222,407
349,508,901
393,920,356
543,234,940
796,961,518
154,639,468
395,398,527
715,29,114
796,987,40
845,21,843
546,9,222
979,351,52
182,207,526
176,924,189
487,301,35
930,904,132
377,195,255
195,367,805
175,793,636
67,909,274
605,153,605
173,222,905
968,388,883
424,821,951
284,867,802
468,346,251
24,72,416
535,165,932
834,531,382
154,619,225
217,735,471
9,40,860
868,899,937
868,674,429
33,205,874
14,889,345
90,771,41
144,925,232
717,126,69
740,118,32
95,776,799
774,258,521
165,151,477
684,257,105
835,883,944
881,545,773
906,792,588
210,110,927
924,665,506
173,738,761
765,943,25
131,554,468
817,84,867
349,55,816
884,18,777
64,253,133
906,521,777
539,446,807
828,150,863
697,296,748
417,746,816
904,239,102
814,870,664
264,398,50
178,488,603
279,120,442
67,486,550
123,379,513
898,883,537
869,506,219
895,869,462
55,525,878
660,170,409
799,498,90
474,291,693
871,470,871
403,580,350
13,937,308
164,514,246
931,262,584
742,88,925
471,124,400
642,868,268
675,495,688
289,839,302
781,812,364
535,539,134
596,651,57
420,183,59
185,239,665
985,835,649
763,646,623
79,672,136
484,615,249
164,434,682
995,331,525
365,327,549
398,535,6
932,702,79
111,998,291
315,978,658
121,903,276
34,411,170
556,466,906
592,164,478
891,451,754
453,622,556
94,131,206
406,555,931
425,944,56
937,667,97
96,946,741
206,581,763
300,312,615
811,365,168
583,447,275
747,502,140
224,893,61
125,452,37
433,423,98
515,965,269
253,601,220
266,312,175
826,500,607
65,126,149
64,119,527
572,529,186
137,632,137
59,714,395
216,805,702
992,510,826
850,650,316
544,992,548
210,470,932
821,542,268
341,816,109
19,407,677
881,858,375
277,490,39
977,889,201
109,266,753
617,484,773
413,420,922
463,107,448
886,434,199
231,626,198
134,57,363
61,749,47
696,283,878
165,281,367
85,534,68
133,209,295
320,251,883
62,231,95
759,891,614
379,184,839
227,732,622
692,506,989
847,268,0
714,893,546
325,719,237
185,195,447
917,296,603
757,872,267
716,544,603
530,681,969
35,683,318
179,347,905
49,302,486
689,64,45
797,86,235
434,729,497
763,824,430
771,509,938
774,424,578
296,300,987
274,762,570
893,623,139
657,695,285
531,873,201
569,122,115
127,97,783
49,895,701
114,524,315
641,364,226
881,934,821
776,371,1000
716,670,282
978,149,142
321,246,140
579,152,615
685,250,132
644,598,706
195,985,61
824,898,896
707,891,200
33,472,174
360,242,71
588,272,692
8,111,948
218,139,230
303,766,830
947,797,893
777,607,286
99,726,886
699,286,199
790,823,908
508,488,282
28,706,719
962,745,548
576,632,540
18,326,793
877,490,642
797,238,793
517,731,140
117,543,312
255,825,806
32,371,911
944,691,411
704,876,254
514,513,537
378,702,488
141,520,922
442,743,205
756,647,912
142,864,133
493,555,165
250,810,924
771,31,933
121,254,234
102,581,158
893,62,693
203,996,649
692,57,605
342,167,900
259,994,69
294,666,848
978,980,284
666,842,855
883,255,864
982,516,979
486,948,717
344,936,482
216,894,548
669,98,856
163,292,4
942,359,517
718,355,97
21,997,545
897,334,150
447,376,86
143,897,954
570,514,7
144,644,934
756,627,205
91,144,283
552,375,147
477,233,914
456,443,827
240,936,248
157,967,9
805,796,547
783,576,576
161,499,517
382,593,837
668,163,194
39,727,639
610,560,556
794,278,595
517,298,286
99,548,657
858,440,570
221,831,529
95,893,558
127,101,572
198,717,884
798,81,920
199,28,817
384,766,16
44,192,147
49,187,660
601,80,272
582,761,232
915,971,658
441,968,226
710,156,536
133,207,771
821,30,121
456,361,170
971,841,709
710,297,608
300,611,27
250,429,817
443,246,819
219,867,123
61,283,770
920,900,650
673,302,716
339,457,59
782,574,779
554,374,837
324,989,419
669,860,963
675,118,218
131,816,93
485,251,334
224,11,201
461,528,107
476,641,392
0,42,446
655,316,80
576,530,96
344,443,437
841,526,383
461,889,735
178,39,490
706,943,555
376,643,751
787,375,379
728,982,441
213,712,436
738,389,706
172,59,20
76,261,984
869,241,151
952,212,641
95,724,723
724,793,656
45,451,176
820,501,305
527,111,816
90,885,953
565,511,95
850,863,506
655,741,700
405,752,325
930,648,169
868,52,533
857,324,303
722,339,889
812,482,433
314,689,2
56,570,990
42,52,435
2,994,130
250,629,736
148,970,754
86,301,505
367,324,865
439,657,480
37,737,342
657,875,105
469,77,845
631,295,948
847,350,353
400,380,890
256,102,781
544,816,489
791,278,379
139,967,192
790,162,591
424,250,847
209,476,497
229,202,527
945,697,408
584,455,123
25,339,909
903,12,929
823,230,922
753,869,955
637,168,489
539,290,361
342,825,28
349,115,46
955,246,705
248,290,895
577,81,502
15,665,19
930,552,553
665,611,581
597,45,402
245,101,663
498,857,307
379,557,132
810,482,917
42,132,872
536,523,635
967,703,171
100,725,220
608,952,321
565,70,497
989,575,564
999,699,611
595,316,672
930,836,568
262,381,998
806,565,24
676,429,308
293,285,625
770,802,689
383,508,662
370,377,603
508,226,87
192,667,769
832,926,734
648,537,583
995,68,168
7,524,104
811,415,951
394,803,15
379,490,953
218,676,173
95,547,922
408,477,890
140,49,455
68,796,738
508,370,513
253,523,846
461,761,564
69,895,107
820,892,34
670,712,340
15,676,809
947,926,542
957,527,274
862,602,613
295,336,571
560,146,474
369,983,32
279,923,323
936,574,439
344,1000,716
81,684,63
378,449,626
742,834,261
908,184,613
112,692,746
176,960,464
767,586,858
289,143,336
946,600,531
278,799,263
656,952,252
529,152,75
308,369,585
892,85,166
249,114,172
782,545,638
383,26,806
984,140,922
739,811,649
45,355,122
392,444,328
508,997,304
204,711,929
421,798,803
790,59,149
615,206,982
126,890,353
145,569,750
644,397,441
870,389,588
184,238,399
692,547,451
469,149,759
714,644,660
412,286,497
628,881,733
964,317,87
151,376,335
267,230,710
870,832,709
454,95,323
847,289,568
726,607,273
58,211,640
942,220,655
919,532,567
173,363,369
75,760,888
311,873,624
862,903,685
417,207,893
626,672,204
65,568,967
777,583,230
888,79,220
27,453,18
337,513,553
576,893,807
315,989,863
549,633,291
454,851,701
31,938,220
765,439,736
826,86,44
262,68,706
658,250,227
570,757,400
445,554,350
565,286,832
637,426,819
538,811,926
202,756,610
194,217,998
52,748,447
493,408,442
975,841,959
76,527,259
112,898,780
375,868,724
531,221,169
650,23,32
877,791,128
90,362,762
30,469,104
309,277,783
380,403,290
579,799,586
703,619,96
612,38,336
30,208,31
82,616,497
590,495,737
680,271,629
745,288,520
232,461,590
357,647,934
24,361,113
547,428,104
338,615,133
364,449,207
956,334,289
720,876,333
983,11,353
305,609,853
456,648,228
477,906,730
937,951,860
171,891,118
106,693,494
323,688,454
461,449,458
612,69,746
177,98,705
167,534,682
771,155,501
786,477,822
127,851,932
223,209,468
38,246,283
480,121,780
652,753,246
24,934,764
651,104,175
846,628,284
240,691,530
998,43,957
364,519,107
437,557,68
494,905,677
287,467,775
847,344,519
698,1,298
751,344,787
717,94,623
476,973,292
586,269,438
192,811,750
791,674,319
869,12,630
716,811,856
912,276,258
867,695,994
194,191,770
7,507,604
97,32,941
902,865,373
228,327,234
131,757,621
922,591,609
804,778,696
976,604,51
199,167,933
399,390,160
141,497,176
423,477,898
515,280,365
126,465,844
116,330,903
484,627,272
231,229,683
882,433,979
221,846,438
845,497,149
645,544,144
312,388,393
984,390,574
558,56,328
333,938,324
741,271,850
768,156,844
911,218,511
663,891,524
323,21,829
972,18,789
887,774,122
214,395,368
745,405,993
894,436,711
70,710,238
550,319,704
465,44,533
914,132,367
129,972,180
779,620,280
185,912,768
765,55,591
50,749,131
289,738,572
520,996,557
328,527,933
913,302,929
16,834,455
968,75,736
541,762,533
3,257,261
644,167,80
217,146,340
596,747,7
791,44,51
391,23,41
260,110,523
893,613,261
750,566,222
552,143,103
19,569,903
470,756,334
957,162,316
143,811,745
561,554,483
160,241,131
280,658,481
506,370,833
540,976,934
184,497,189
813,822,815
548,638,660
936,840,476
342,918,222
104,701,321
899,526,352
569,974,344
206,83,690
308,888,580
289,728,138
955,613,151
640,441,744
795,838,310
713,714,498
232,454,65
401,845,1
78,709,925
97,284,961
342,572,320
682,453,998
737,34,454
991,54,217
57,917,134
614,898,138
983,596,222
300,844,266
611,925,7
761,87,967
804,490,829
496,146,460
734,109,20
294,6,467
130,597,20
214,485,72
234,501,477
535,487,490
303,22,998
36,27,487
358,871,529
583,292,821
868,802,659
197,185,969
301,900,826
111,469,518
872,889,932
320,365,376
618,248,827
469,329,965
32,43,514
972,983,925
435,239,484
182,356,154
347,370,489
99,359,661
106,407,42
688,131,662
129,539,915
95,266,961
601,311,355
894,489,473
255,623,883
815,830,500
905,909,9
528,885,538
718,528,178
219,634,548
178,803,186
724,986,342
85,791,838
194,936,451
530,199,33
497,61,190
422,702,165
240,124,868
530,627,366
436,586,906
674,459,828
324,626,324
852,270,966
469,788,609
680,851,477
347,315,316
499,306,474
782,597,13
582,705,574
281,201,318
210,675,636
205,842,884
660,87,205
599,273,613
446,242,317
967,75,837
902,244,900
302,47,94
895,776,610
132,333,110
387,139,547
7,82,544
180,778,950
740,429,817
582,794,574
848,132,390
861,683,692
167,249,397
398,277,311
282,474,819
388,515,454
243,272,757
522,914,298
51,894,927
706,590,433
661,439,175
153,874,15
999,102,277
294,860,56
922,466,557
588,622,196
854,148,179
648,706,614
527,50,327
41,382,536
667,913,345
353,268,702
775,28,440
214,422,639
473,643,724
742,459,22
54,796,406
395,883,963
145,931,813
274,518,554
402,561,712
936,49,382
222,834,158
888,486,53
726,374,493
256,615,850
181,937,92
125,395,276
432,522,904
37,121,530
565,45,224
384,778,783
15,990,509
677,509,782
149,941,293
783,991,229
603,164,461
453,22,701
308,913,870
404,592,980
516,808,494
631,531,725
926,566,173
663,540,700
966,670,223
585,14,444
289,963,574
780,588,802
965,401,416
986,105,620
601,879,38
474,485,891
815,691,195
453,692,500
611,492,627
149,579,165
333,525,691
505,471,288
538,444,522
398,120,73
825,608,206
981,880,348
949,289,762
416,358,295
840,105,550
958,232,880
979,198,275
62,282,390
547,15,80
998,867,88
356,807,395
437,244,597
927,793,65
858,847,400
720,381,253
560,553,322
54,892,913
295,187,609
917,553,278
755,788,828
94,267,894
290,0,910
674,387,508
376,472,976
270,549,416
418,338,39
68,889,545
320,364,588
711,813,748
903,185,71
818,250,86
688,852,281
471,909,883
834,646,651
529,912,512
659,429,432
329,235,340
910,222,740
855,484,81
154,858,144
310,373,438
571,97,305
26,819,63
710,95,439
232,89,830
330,121,573
593,818,534
270,30,168
883,358,215
845,637,958
158,202,756
474,598,706
392,489,124
979,137,437
939,677,111
161,754,605
890,593,300
894,523,700
911,412,231
104,915,595
889,514,416
232,923,69
606,310,738
330,927,86
621,171,783
224,47,695
93,844,163
636,197,482
643,705,148
283,356,179
117,977,110
779,296,815
932,768,136
460,405,885
717,435,770
755,148,441
124,225,578
123,621,550
159,274,680
630,671,106
893,559,376
351,397,362
656,34,120
321,145,130
188,812,683
954,462,218
826,319,861
928,505,512
129,306,841
512,858,630
397,776,497
649,800,938
348,407,319
958,388,280
82,345,196
577,979,387
202,652,321
995,977,476
884,702,318
829,197,394
177,969,22
374,391,572
746,481,917
629,828,275
24,593,541
97,924,30
657,200,115
854,472,61
194,916,421
342,703,840
392,822,504
633,25,321
437,994,215
508,948,412
318,77,865
526,367,256
185,24,983
357,157,402
894,910,145
804,836,401
79,349,184
474,119,748
462,467,705
324,320,592
153,795,874
764,286,676
636,185,963
758,595,627
568,321,306
158,419,902
863,153,314
375,316,420
262,846,920
840,160,874
945,314,420
643,933,199
902,140,287
834,669,384
611,652,205
496,683,718
481,813,429
887,539,745
975,275,501
210,266,284
950,100,514
274,427,645
353,382,194
329,664,242
890,256,278
968,44,162
4,445,290
4,395,414
346,267,841
943,612,986
55,713,84
358,807,996
939,903,677
613,19,766
150,124,57
140,335,121
303,974,574
279,855,817
487,884,13
442,986,929
958,863,791
915,231,425
315,1,643
981,950,979
520,360,371
430,721,263
524,597,963
888,656,256
864,553,174
881,147,610
589,229,846
505,432,233
265,664,28
316,338,650
420,28,9
321,719,143
212,623,641
